latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,temp,wind_speed,description,humidity,500m 16 days NDVI,500m 16 days EVI,500m 16 days VI Quality,500m 16 days red reflectance,500m 16 days NIR reflectance,500m 16 days blue reflectance,500m 16 days MIR reflectance,500m 16 days view zenith angle,500m 16 days sun zenith angle,500m 16 days relative azimuth angle,500m 16 days composite day of the year,500m 16 days pixel reliability
43.6865,3.7632,301.1,1.1,1.0,2023-02-20,1250,Aqua,MODIS,45,61.03,288.9,4.7,D,0,18.5,2.7197723,Clear sky,77,102,85,20501,3749,3827,4176,456,808,7515,-5872,355,2
43.6844,3.7503,305.3,1.1,1.0,2023-02-20,1250,Aqua,MODIS,61,61.03,289.4,7.4,D,0,18.5,2.7197723,Clear sky,77,102,85,20501,3749,3827,4176,456,808,7515,-5872,355,2
43.6018,3.1993,300.8,1.1,1.0,2023-02-20,1250,Aqua,MODIS,42,61.03,290.1,5.3,D,0,17.0,2.381546,Clear sky,78,440,400,20501,4418,4825,4655,341,817,7515,-5873,355,2
43.038,0.0402,300.9,1.5,1.2,2023-02-20,1250,Aqua,MODIS,30,61.03,289.6,6.3,D,0,15.1,2.06,Overcast clouds,88,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
42.9114,-0.5826,303.2,1.7,1.3,2023-02-20,1250,Aqua,MODIS,45,61.03,290.3,13.4,D,0,11.1,0.49698222,Drizzle,99,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.0939,0.2072,315.1,1.5,1.2,2023-02-20,1250,Aqua,MODIS,75,61.03,293.1,21.6,D,0,14.1,0.8774714,Broken clouds,89,45,47,2330,6889,6952,7896,3630,5849,7309,11779,1,3
43.0905,0.1899,310.8,1.5,1.2,2023-02-20,1250,Aqua,MODIS,71,61.03,293.7,15.7,D,0,13.2,0.74865156,Overcast clouds,93,45,47,2330,6889,6952,7896,3630,5849,7309,11779,1,3
43.0186,-0.2285,330.5,1.6,1.2,2023-02-20,1250,Aqua,MODIS,76,61.03,287.0,58.8,D,0,11.2,0.63736296,Clear sky,99,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.0141,-0.2514,313.4,1.6,1.2,2023-02-20,1250,Aqua,MODIS,74,61.03,290.6,23.8,D,0,11.2,0.63736296,Clear sky,99,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.0961,0.2014,325.5,1.5,1.2,2023-02-20,1250,Aqua,MODIS,84,61.03,293.8,38.6,D,0,14.1,0.8774714,Broken clouds,89,45,47,2330,6889,6952,7896,3630,5849,7309,11779,1,3
43.0184,-0.2346,331.2,1.6,1.2,2023-02-20,1250,Aqua,MODIS,76,61.03,288.2,61.6,D,0,11.2,0.63736296,Clear sky,99,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.0138,-0.2566,303.4,1.6,1.2,2023-02-20,1250,Aqua,MODIS,56,61.03,290.5,11.8,D,0,11.2,0.63736296,Clear sky,99,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.0661,-0.1142,318.3,1.6,1.2,2023-02-20,1250,Aqua,MODIS,48,61.03,290.9,27.7,D,0,12.7,0.38200614,Overcast clouds,97,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.0804,-0.1005,325.0,1.6,1.2,2023-02-20,1250,Aqua,MODIS,83,61.03,289.7,41.0,D,0,15.1,2.06,Overcast clouds,88,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.0768,-0.1183,311.5,1.6,1.2,2023-02-20,1250,Aqua,MODIS,41,61.03,288.1,17.5,D,0,12.7,0.38200614,Overcast clouds,97,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.7948,3.2381,306.8,1.1,1.0,2023-02-20,1250,Aqua,MODIS,64,61.03,289.0,8.5,D,0,13.8,5.7014303,Broken clouds,90,383,323,20502,3707,4003,4000,519,808,7514,-5935,355,3
43.7925,3.2245,313.4,1.1,1.0,2023-02-20,1250,Aqua,MODIS,74,61.03,291.1,14.0,D,0,13.8,5.7014303,Broken clouds,90,383,323,20502,3707,4003,4000,519,808,7514,-5935,355,3
43.0813,-0.5585,309.6,1.6,1.3,2023-02-20,1250,Aqua,MODIS,69,61.03,292.3,19.7,D,0,12.8,0.5869127,Clear sky,96,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.0566,-0.6775,308.7,1.7,1.3,2023-02-20,1250,Aqua,MODIS,61,61.03,291.1,16.1,D,0,13.5,0.13054729,Overcast clouds,96,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.0637,-0.7006,312.6,1.7,1.3,2023-02-20,1250,Aqua,MODIS,67,61.03,290.7,20.9,D,0,13.5,0.13054729,Overcast clouds,96,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.0513,-0.7602,306.6,1.7,1.3,2023-02-20,1250,Aqua,MODIS,64,61.03,290.2,14.6,D,0,13.7,0.49281937,Drizzle,95,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
44.024,4.5337,307.7,1.0,1.0,2023-02-20,1250,Aqua,MODIS,66,61.03,289.6,8.3,D,0,19.3,0.5767905,Clear sky,97,381,378,35106,5671,6121,6587,2612,5675,7349,11637,354,3
43.0826,-0.8399,310.5,1.7,1.3,2023-02-20,1250,Aqua,MODIS,70,61.03,292.5,18.2,D,0,14.1,0.3045147,Drizzle,94,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.0839,-0.8235,305.6,1.7,1.3,2023-02-20,1250,Aqua,MODIS,62,61.03,291.3,11.8,D,0,14.1,0.3045147,Drizzle,94,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.0797,-0.8436,308.2,1.7,1.3,2023-02-20,1250,Aqua,MODIS,67,61.03,293.6,15.7,D,0,14.1,0.3045147,Drizzle,94,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.0423,-1.0189,304.1,1.7,1.3,2023-02-20,1250,Aqua,MODIS,39,61.03,290.3,13.5,D,0,12.6,0.5403414,Drizzle,91,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.0909,-1.0188,303.1,1.7,1.3,2023-02-20,1250,Aqua,MODIS,40,61.03,292.9,9.7,D,0,12.6,0.5403414,Drizzle,91,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.1394,-0.8446,307.1,1.7,1.3,2023-02-20,1250,Aqua,MODIS,65,61.03,292.3,13.9,D,0,14.8,0.64120203,Overcast clouds,93,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.0709,-1.1707,332.5,1.8,1.3,2023-02-20,1250,Aqua,MODIS,88,61.03,292.7,70.7,D,0,12.0,0.3104773,Drizzle,93,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.0867,-1.1542,306.1,1.8,1.3,2023-02-20,1250,Aqua,MODIS,54,61.03,291.3,10.1,D,0,11.5,0.3872727,Drizzle,95,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.0818,-1.1772,307.5,1.8,1.3,2023-02-20,1250,Aqua,MODIS,60,61.03,293.1,13.4,D,0,12.0,0.3104773,Light rain,93,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.1369,-0.9724,303.8,1.7,1.3,2023-02-20,1250,Aqua,MODIS,57,61.03,289.0,12.3,D,0,13.1,1.1917472,Drizzle,84,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.1342,-0.9773,301.7,1.7,1.3,2023-02-20,1250,Aqua,MODIS,46,61.03,289.1,9.0,D,0,13.1,1.1917472,Drizzle,84,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.1247,-1.1353,317.4,1.8,1.3,2023-02-20,1250,Aqua,MODIS,78,61.03,292.9,30.5,D,0,13.6,0.633403,Drizzle,90,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.1206,-1.1545,342.5,1.8,1.3,2023-02-20,1250,Aqua,MODIS,93,61.03,293.7,104.8,D,0,13.6,0.633403,Light rain,90,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.0823,-1.3891,308.6,1.8,1.3,2023-02-20,1250,Aqua,MODIS,67,61.03,291.6,17.1,D,0,11.5,0.29195446,Light rain,90,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.193,-0.9849,301.9,1.7,1.3,2023-02-20,1250,Aqua,MODIS,50,61.03,291.1,7.7,D,0,14.2,0.86127067,Drizzle,79,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.1892,-1.0031,316.9,1.7,1.3,2023-02-20,1250,Aqua,MODIS,77,61.03,291.9,31.2,D,0,14.2,0.86127067,Light rain,79,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.1093,-1.3792,309.3,1.8,1.3,2023-02-20,1250,Aqua,MODIS,66,61.03,291.3,17.0,D,0,12.4,1.3197652,Light rain,84,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.1525,-1.3505,312.0,1.8,1.3,2023-02-20,1250,Aqua,MODIS,72,61.03,291.6,20.7,D,0,12.4,1.3197652,Light rain,84,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.1457,-1.4164,301.4,1.8,1.3,2023-02-20,1250,Aqua,MODIS,38,61.03,288.9,7.0,D,0,12.9,0.3786407,Light rain,87,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.2057,-1.1958,305.0,1.8,1.3,2023-02-20,1250,Aqua,MODIS,60,61.03,291.9,11.0,D,0,15.0,0.76630497,Light rain,81,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.1853,-1.3478,312.0,1.8,1.3,2023-02-20,1250,Aqua,MODIS,72,61.03,291.1,21.8,D,0,14.9,2.57,Drizzle,87,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.1811,-1.3674,309.4,1.8,1.3,2023-02-20,1250,Aqua,MODIS,68,61.03,292.8,17.0,D,0,14.9,2.57,Drizzle,87,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.2241,-1.3391,305.7,1.8,1.3,2023-02-20,1250,Aqua,MODIS,60,61.03,291.5,11.8,D,0,14.9,2.57,Drizzle,87,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.2428,-1.3674,308.0,1.8,1.3,2023-02-20,1250,Aqua,MODIS,66,61.03,291.5,15.9,D,0,14.9,2.57,Light rain,87,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.2758,-1.2689,308.3,1.8,1.3,2023-02-20,1250,Aqua,MODIS,50,61.03,292.6,14.5,D,0,14.9,2.57,Drizzle,87,103,104,35106,6303,6435,7396,3554,5849,7308,11789,1,3
43.2578,-1.3545,330.1,1.8,1.3,2023-02-20,1250,Aqua,MODIS,87,61.03,291.9,64.1,D,0,14.9,2.57,Light rain,87,60,58,4378,5469,5536,6932,2982,5849,7308,11725,1,3
43.2538,-1.3738,338.0,1.8,1.3,2023-02-20,1250,Aqua,MODIS,91,61.03,291.6,91.7,D,0,14.9,2.57,Light rain,87,60,58,4378,5469,5536,6932,2982,5849,7308,11725,1,3
43.2534,-1.3588,344.0,1.8,1.3,2023-02-20,1250,Aqua,MODIS,93,61.03,292.9,115.0,D,0,14.9,2.57,Light rain,87,60,58,4378,5469,5536,6932,2982,5849,7308,11725,1,3
43.2492,-1.3784,325.1,1.8,1.3,2023-02-20,1250,Aqua,MODIS,83,61.03,291.6,50.2,D,0,14.9,2.57,Light rain,87,60,58,4378,5469,5536,6932,2982,5849,7308,11725,1,3
43.2875,-1.2579,308.2,1.8,1.3,2023-02-20,1250,Aqua,MODIS,67,61.03,292.2,16.9,D,0,14.9,2.57,Drizzle,87,103,104,35106,6303,6435,7396,3554,5849,7308,11789,1,3
43.2833,-1.2775,312.3,1.8,1.3,2023-02-20,1250,Aqua,MODIS,72,61.03,293.6,23.6,D,0,14.9,2.57,Drizzle,87,103,104,35106,6303,6435,7396,3554,5849,7308,11789,1,3
43.2868,-1.4909,304.9,1.8,1.3,2023-02-20,1250,Aqua,MODIS,60,61.03,292.8,11.7,D,0,14.9,2.57,Drizzle,87,60,58,4378,5469,5536,6932,2982,5849,7308,11725,1,3
43.3574,-1.3327,314.6,1.8,1.3,2023-02-20,1250,Aqua,MODIS,75,61.03,289.7,27.3,D,0,14.9,2.57,Drizzle,87,60,58,4378,5469,5536,6932,2982,5849,7308,11725,1,3
43.3529,-1.3541,330.9,1.8,1.3,2023-02-20,1250,Aqua,MODIS,87,61.03,290.7,67.2,D,0,14.9,2.57,Drizzle,87,60,58,4378,5469,5536,6932,2982,5849,7308,11725,1,3
43.3528,-1.3343,326.4,1.8,1.3,2023-02-20,1250,Aqua,MODIS,84,61.03,290.1,54.4,D,0,14.9,2.57,Drizzle,87,60,58,4378,5469,5536,6932,2982,5849,7308,11725,1,3
43.3481,-1.3563,327.0,1.8,1.3,2023-02-20,1250,Aqua,MODIS,85,61.03,292.0,56.0,D,0,14.9,2.57,Drizzle,87,60,58,4378,5469,5536,6932,2982,5849,7308,11725,1,3
44.5815,3.1971,308.2,1.1,1.0,2023-02-20,1250,Aqua,MODIS,67,61.03,291.9,8.5,D,0,11.0,2.8226807,Clear sky,96,427,422,35106,5591,6090,6495,2742,5675,7349,11637,354,3
44.5892,3.2033,303.6,1.1,1.0,2023-02-20,1250,Aqua,MODIS,56,61.03,289.2,5.7,D,0,11.0,2.8226807,Clear sky,96,427,422,35106,5591,6090,6495,2742,5675,7349,11637,354,3
44.587,3.1902,301.9,1.1,1.0,2023-02-20,1250,Aqua,MODIS,50,61.03,290.4,4.6,D,0,11.0,2.8226807,Clear sky,96,427,422,35106,5591,6090,6495,2742,5675,7349,11637,354,3
44.9759,5.1284,300.8,1.0,1.0,2023-02-20,1250,Aqua,MODIS,41,61.03,289.1,3.5,D,0,19.5,4.1491294,Clear sky,81,1296,978,51229,2558,3320,3017,240,790,7513,-5931,355,2
44.8478,3.6404,312.0,1.0,1.0,2023-02-20,1250,Aqua,MODIS,72,61.03,289.0,12.0,D,0,11.9,3.2364674,Overcast clouds,85,427,422,35106,5591,6090,6495,2742,5675,7349,11637,354,3
44.9706,4.2951,317.4,1.0,1.0,2023-02-20,1250,Aqua,MODIS,78,61.03,292.2,15.7,D,0,13.5,1.9186422,Clear sky,86,541,482,51229,4137,4611,4301,407,790,7513,-5931,355,2
44.9687,4.2826,324.1,1.0,1.0,2023-02-20,1250,Aqua,MODIS,83,61.03,293.6,22.3,D,0,14.1,1.8505635,Clear sky,82,541,482,51229,4137,4611,4301,407,790,7513,-5931,355,2
45.0222,2.7737,302.1,1.1,1.0,2023-02-20,1250,Aqua,MODIS,39,61.03,287.8,6.3,D,0,9.7,3.9730165,Scattered clouds,100,421,359,51229,3797,4131,4126,509,799,7513,-5998,355,2
45.0169,2.4574,308.8,1.1,1.1,2023-02-20,1250,Aqua,MODIS,50,61.03,293.4,7.5,D,0,12.6,3.2440283,Broken clouds,93,193,184,53277,5237,5444,5437,558,808,7513,-5999,355,2
45.0146,2.4435,309.3,1.1,1.1,2023-02-20,1250,Aqua,MODIS,57,61.03,292.7,7.8,D,0,12.6,3.2440283,Scattered clouds,93,193,184,53277,5237,5444,5437,558,808,7513,-5999,355,2
43.811,6.1857,305.8,1.1,1.0,2023-02-20,2123,Terra,MODIS,66,61.03,274.8,13.2,N,0,15.5,1.0044289,Clear sky,89,663,583,2330,3924,4482,5112,1691,5675,7350,11626,354,3
43.1417,-1.4205,312.7,1.0,1.0,2023-02-21,226,Aqua,MODIS,80,61.03,266.9,15.8,N,0,12.9,0.3786407,Light rain,87,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.2707,-1.4645,318.2,1.2,1.1,2023-02-21,1332,Aqua,MODIS,78,61.03,290.2,18.9,D,0,14.9,2.57,Drizzle,87,60,58,4378,5469,5536,6932,2982,5849,7308,11725,1,3
42.7964,1.3435,308.0,1.5,1.2,2023-02-21,1332,Aqua,MODIS,66,61.03,286.7,16.8,D,0,10.6,0.9651822,Overcast clouds,99,3,3,4378,7488,7493,8450,3600,5849,7310,11714,1,3
44.5481,3.5785,309.1,2.2,1.4,2023-02-21,1332,Aqua,MODIS,68,61.03,288.5,29.3,D,0,10.9,2.9796681,Overcast clouds,95,427,422,35106,5591,6090,6495,2742,5675,7349,11637,354,3
44.5495,3.5829,307.0,2.2,1.4,2023-02-21,1332,Aqua,MODIS,65,61.03,287.9,22.9,D,0,10.9,2.9796681,Overcast clouds,95,427,422,35106,5591,6090,6495,2742,5675,7349,11637,354,3
43.4439,4.8923,301.6,1.4,1.2,2023-02-22,1001,Terra,MODIS,39,61.03,280.6,7.7,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
51.0417,2.2969,304.2,1.2,1.1,2023-02-25,1024,Terra,MODIS,43,61.03,279.7,10.7,D,2,16.8,3.6651642,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
51.043,2.2898,315.0,1.1,1.1,2023-02-25,1307,Aqua,MODIS,0,61.03,279.8,17.6,D,2,16.8,3.6651642,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
51.0497,2.3308,303.7,1.0,1.0,2023-02-28,225,Aqua,MODIS,57,61.03,274.4,11.1,N,2,16.8,3.6651642,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
51.0457,2.2981,316.0,1.0,1.0,2023-02-28,225,Aqua,MODIS,92,61.03,275.5,19.5,N,2,16.8,3.6651642,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
51.0377,2.2913,300.9,1.1,1.1,2023-03-01,1240,Aqua,MODIS,32,61.03,283.7,7.6,D,2,16.8,3.6651642,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
47.877,2.6229,305.9,1.0,1.0,2023-03-02,1033,Terra,MODIS,62,61.03,279.0,10.1,D,0,15.9,3.2509763,Overcast clouds,82,593,411,51229,2419,2724,2867,291,780,7510,-6128,355,2
45.723,5.7008,301.7,1.2,1.1,2023-03-02,1034,Terra,MODIS,43,61.03,283.4,8.2,D,0,19.6,2.6093297,Broken clouds,85,1537,1126,51229,2326,3171,2739,140,772,7512,-5927,355,2
51.0411,2.308,302.9,1.8,1.3,2023-03-03,1113,Terra,MODIS,0,61.03,282.2,15.5,D,2,16.8,3.6651642,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
43.4533,4.8979,304.7,1.0,1.0,2023-03-04,200,Aqua,MODIS,61,61.03,274.6,10.8,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.4509,4.8927,307.2,1.0,1.0,2023-03-04,1018,Terra,MODIS,56,61.03,289.2,7.6,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.4492,4.9048,307.7,1.0,1.0,2023-03-04,1018,Terra,MODIS,57,61.03,288.7,7.8,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
44.4038,-0.9925,310.0,1.1,1.0,2023-03-04,1307,Aqua,MODIS,60,61.03,286.5,10.8,D,0,15.3,1.0854394,Scattered clouds,87,52,51,4114,5790,5851,6108,1891,1596,7442,11755,353,3
42.6939,2.362,322.3,1.0,1.0,2023-03-04,1307,Aqua,MODIS,82,61.03,285.5,21.3,D,0,13.5,2.158341,Clear sky,88,35,35,2330,6496,6542,7556,3554,5849,7309,11779,1,3
43.441,4.8949,308.1,1.2,1.1,2023-03-04,1307,Aqua,MODIS,0,61.03,294.0,8.5,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.2022,-0.8688,301.2,1.1,1.0,2023-03-04,1307,Aqua,MODIS,45,61.03,285.1,5.7,D,0,15.1,0.117887445,Drizzle,91,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
45.231,-0.9464,300.8,1.1,1.0,2023-03-04,1307,Aqua,MODIS,42,61.03,286.0,6.0,D,0,16.1,1.37346,Overcast clouds,88,-16,-15,4114,5812,5793,6165,1774,1605,7442,11756,353,3
47.0069,-1.7223,300.6,1.1,1.0,2023-03-04,1308,Aqua,MODIS,40,61.03,284.1,6.4,D,0,14.1,0.7945734,Clear sky,96,57,55,4114,5424,5487,5605,2504,1761,7545,-5804,362,3
43.071,-1.2017,313.5,1.9,1.4,2023-03-05,1349,Aqua,MODIS,70,61.03,287.5,32.6,D,0,12.0,0.3104773,Drizzle,93,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
44.1514,3.4841,304.8,3.7,1.8,2023-03-05,1349,Aqua,MODIS,60,61.03,285.9,52.9,D,0,11.8,2.9360344,Overcast clouds,96,383,323,20502,3707,4003,4000,519,808,7514,-5935,355,3
44.1605,3.4765,304.6,3.7,1.8,2023-03-05,1349,Aqua,MODIS,59,61.03,287.0,46.7,D,0,12.5,2.7613132,Overcast clouds,93,383,323,20502,3707,4003,4000,519,808,7514,-5935,355,3
43.2742,2.966,307.5,1.1,1.0,2023-03-06,1253,Aqua,MODIS,65,61.03,290.8,7.7,D,0,19.4,5.4684796,Clear sky,70,183,185,20501,6242,6476,6017,542,817,7515,-5873,355,2
43.3417,3.1535,302.7,1.1,1.0,2023-03-06,1253,Aqua,MODIS,53,61.03,290.8,4.6,D,0,18.5,4.5436974,Scattered clouds,73,183,185,20501,6242,6476,6017,542,817,7515,-5873,355,2
43.9703,5.9166,312.4,1.0,1.0,2023-03-06,1253,Aqua,MODIS,72,61.03,291.9,10.7,D,0,17.6,1.54,Clear sky,91,649,580,4378,4090,4658,4749,1869,5675,7350,11561,354,3
43.6262,3.2933,303.4,1.0,1.0,2023-03-06,1253,Aqua,MODIS,56,61.03,289.6,6.5,D,0,17.3,3.2629957,Broken clouds,78,440,400,20501,4418,4825,4655,341,817,7515,-5873,355,2
44.4723,3.8912,315.3,1.0,1.0,2023-03-06,1253,Aqua,MODIS,76,61.03,287.1,15.3,D,0,13.0,2.8075283,Overcast clouds,84,247,257,35106,6769,7113,7513,4081,5860,7308,11778,1,3
44.8041,4.4987,321.6,1.0,1.0,2023-03-06,1253,Aqua,MODIS,81,61.03,287.2,20.5,D,0,16.1,1.5069926,Clear sky,94,541,482,51229,4137,4611,4301,407,790,7513,-5931,355,2
44.8059,4.5111,321.9,1.0,1.0,2023-03-06,1253,Aqua,MODIS,81,61.03,288.1,20.8,D,0,16.1,1.5069926,Clear sky,94,541,482,51229,4137,4611,4301,407,790,7513,-5931,355,2
42.6955,2.7885,317.8,1.1,1.0,2023-03-06,1253,Aqua,MODIS,78,61.03,290.7,16.8,D,0,20.0,4.1,Clear sky,68,428,387,4114,4365,4756,4606,756,827,7516,-5876,355,3
43.5225,4.7873,324.0,1.0,1.0,2023-03-06,1253,Aqua,MODIS,83,61.03,288.9,22.0,D,0,20.3,0.84548336,Clear sky,96,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.5313,4.7848,334.0,1.0,1.0,2023-03-06,1253,Aqua,MODIS,89,61.03,289.9,33.3,D,0,19.9,0.6742351,Clear sky,97,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
45.9278,4.9795,308.1,1.0,1.0,2023-03-06,1254,Aqua,MODIS,58,61.03,285.4,9.2,D,0,19.3,3.8558972,Drizzle,86,1275,712,51229,1522,1967,2102,91,781,7512,-5996,355,2
45.0138,2.4492,300.4,1.1,1.0,2023-03-06,1254,Aqua,MODIS,37,61.03,285.2,5.5,D,0,12.6,3.2440283,Scattered clouds,93,193,184,53277,5237,5444,5437,558,808,7513,-5999,355,2
45.1075,2.5638,317.8,1.1,1.0,2023-03-06,1254,Aqua,MODIS,78,61.03,286.5,19.2,D,0,10.3,2.562835,Scattered clouds,99,193,184,53277,5237,5444,5437,558,808,7513,-5999,355,2
45.1053,2.5505,311.0,1.1,1.0,2023-03-06,1254,Aqua,MODIS,71,61.03,287.4,13.2,D,0,10.3,2.562835,Scattered clouds,99,193,184,53277,5237,5444,5437,558,808,7513,-5999,355,2
45.9189,4.9821,304.1,1.0,1.0,2023-03-06,1254,Aqua,MODIS,42,61.03,281.7,6.3,D,0,19.3,3.8558972,Drizzle,86,1275,712,51229,1522,1967,2102,91,781,7512,-5996,355,2
43.4448,4.8887,309.6,2.0,1.4,2023-03-07,229,Aqua,MODIS,78,61.03,275.1,38.9,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.2116,2.5953,302.0,2.2,1.4,2023-03-13,955,Terra,MODIS,48,61.03,289.3,10.4,D,0,16.8,7.3902087,Scattered clouds,69,3,3,4378,7488,7493,8450,3600,5849,7310,11714,1,3
51.039,2.2962,300.6,1.0,1.0,2023-03-13,1257,Aqua,MODIS,30,61.03,285.5,4.8,D,2,16.8,3.6651642,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
42.5694,2.852,309.5,1.1,1.0,2023-03-14,1036,Terra,MODIS,69,61.03,293.8,7.7,D,0,19.6,0.3159965,Scattered clouds,66,428,387,4114,4365,4756,4606,756,827,7516,-5876,355,3
42.2442,9.5338,300.5,1.0,1.0,2023-03-15,1240,Aqua,MODIS,28,61.03,289.0,2.6,D,0,23.3,3.6545744,Clear sky,79,-193,-122,18453,2290,2203,3124,111,782,7515,-5731,355,2
43.5987,4.2225,304.3,1.2,1.1,2023-03-15,1241,Aqua,MODIS,58,61.03,287.4,6.9,D,0,19.9,2.4540122,Clear sky,80,179,169,20501,5088,5274,5243,638,808,7515,-5872,355,2
43.596,4.2077,310.5,1.2,1.1,2023-03-15,1241,Aqua,MODIS,70,61.03,289.1,12.5,D,0,19.8,2.816199,Clear sky,80,179,169,20501,5088,5274,5243,638,808,7515,-5872,355,2
43.6558,6.1756,301.7,1.1,1.0,2023-03-15,1241,Aqua,MODIS,49,61.03,272.8,6.6,D,0,16.7,1.0225772,Scattered clouds,96,649,580,4378,4090,4658,4749,1869,5675,7350,11561,354,3
45.2745,4.8753,303.6,1.1,1.0,2023-03-15,1241,Aqua,MODIS,57,61.03,286.6,7.1,D,0,19.5,3.3828244,Clear sky,87,1732,1129,51229,1832,2600,2396,117,781,7512,-5996,355,2
43.658,6.1885,305.3,1.1,1.0,2023-03-15,1241,Aqua,MODIS,61,61.03,274.0,9.0,D,0,15.8,0.9045441,Scattered clouds,95,649,580,4378,4090,4658,4749,1869,5675,7350,11561,354,3
43.5751,5.8611,307.2,1.1,1.0,2023-03-15,1241,Aqua,MODIS,65,61.03,282.3,9.8,D,0,16.9,0.5508955,Scattered clouds,99,319,282,18453,4194,4471,4314,528,799,7515,-5869,355,2
44.5119,3.91,304.5,1.0,1.0,2023-03-16,1019,Terra,MODIS,59,61.03,286.1,7.5,D,0,14.3,1.823034,Overcast clouds,80,247,257,35106,6769,7113,7513,4081,5860,7308,11778,1,3
42.9978,-0.5433,307.0,1.4,1.2,2023-03-16,1020,Terra,MODIS,26,61.03,292.8,10.4,D,0,11.7,0.41636914,Clear sky,99,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.0599,-0.5772,306.8,1.5,1.2,2023-03-16,1020,Terra,MODIS,37,61.03,291.2,8.4,D,0,12.8,0.5869127,Clear sky,96,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.8025,6.7855,303.4,1.0,1.0,2023-03-16,1020,Terra,MODIS,56,61.03,282.6,8.5,D,0,12.0,1.832353,Clear sky,86,982,718,51229,2523,3073,2904,237,781,7514,-5863,355,2
